================ Training Loss (Mon Nov  1 23:51:26 2021) ================
(epoch: 1, iters: 100, time: 0.261, data: 0.172) G_GAN: 0.272 D_real: 0.135 D_fake: 0.240 G: 42.367 NCE: 42.094 
(epoch: 1, iters: 200, time: 0.344, data: 0.002) G_GAN: 0.359 D_real: 0.137 D_fake: 0.192 G: 38.116 NCE: 37.757 
(epoch: 1, iters: 300, time: 0.394, data: 0.003) G_GAN: 0.333 D_real: 0.247 D_fake: 0.166 G: 38.641 NCE: 38.309 
(epoch: 1, iters: 400, time: 0.424, data: 0.002) G_GAN: 0.337 D_real: 0.300 D_fake: 0.288 G: 41.970 NCE: 41.633 
(epoch: 1, iters: 500, time: 0.442, data: 0.002) G_GAN: 0.587 D_real: 0.190 D_fake: 0.302 G: 40.508 NCE: 39.920 
(epoch: 1, iters: 600, time: 0.453, data: 0.002) G_GAN: 0.356 D_real: 0.728 D_fake: 0.482 G: 35.552 NCE: 35.195 
(epoch: 1, iters: 700, time: 0.460, data: 0.002) G_GAN: 0.346 D_real: 0.249 D_fake: 0.106 G: 32.253 NCE: 31.907 
(epoch: 1, iters: 800, time: 0.464, data: 0.002) G_GAN: 0.569 D_real: 0.083 D_fake: 0.074 G: 31.637 NCE: 31.068 
(epoch: 1, iters: 900, time: 0.466, data: 0.002) G_GAN: 0.436 D_real: 0.362 D_fake: 0.061 G: 27.259 NCE: 26.823 
(epoch: 1, iters: 1000, time: 0.468, data: 0.002) G_GAN: 0.723 D_real: 0.006 D_fake: 0.096 G: 29.984 NCE: 29.260 
(epoch: 1, iters: 1100, time: 0.469, data: 0.002) G_GAN: 0.831 D_real: 0.045 D_fake: 0.064 G: 25.520 NCE: 24.689 
(epoch: 1, iters: 1200, time: 0.470, data: 0.002) G_GAN: 0.632 D_real: 0.148 D_fake: 0.061 G: 25.785 NCE: 25.153 
(epoch: 1, iters: 1300, time: 0.470, data: 0.002) G_GAN: 0.900 D_real: 0.059 D_fake: 0.048 G: 26.720 NCE: 25.820 
(epoch: 1, iters: 1400, time: 0.470, data: 0.003) G_GAN: 0.946 D_real: 0.085 D_fake: 0.094 G: 23.291 NCE: 22.344 
(epoch: 1, iters: 1500, time: 0.470, data: 0.003) G_GAN: 0.850 D_real: 0.021 D_fake: 0.054 G: 21.119 NCE: 20.269 
(epoch: 1, iters: 1600, time: 0.470, data: 0.002) G_GAN: 0.898 D_real: 0.012 D_fake: 0.089 G: 26.685 NCE: 25.787 
(epoch: 1, iters: 1700, time: 0.470, data: 0.002) G_GAN: 0.773 D_real: 0.031 D_fake: 0.037 G: 24.634 NCE: 23.861 
(epoch: 1, iters: 1800, time: 0.470, data: 0.002) G_GAN: 0.908 D_real: 0.086 D_fake: 0.112 G: 26.982 NCE: 26.074 
(epoch: 1, iters: 1900, time: 0.470, data: 0.002) G_GAN: 0.664 D_real: 0.132 D_fake: 0.015 G: 27.651 NCE: 26.987 
(epoch: 1, iters: 2000, time: 0.470, data: 0.002) G_GAN: 1.098 D_real: 0.061 D_fake: 0.022 G: 22.438 NCE: 21.340 
(epoch: 1, iters: 2100, time: 0.470, data: 0.002) G_GAN: 0.734 D_real: 0.010 D_fake: 0.054 G: 20.219 NCE: 19.485 
(epoch: 1, iters: 2200, time: 0.470, data: 0.002) G_GAN: 1.288 D_real: 0.019 D_fake: 0.015 G: 25.375 NCE: 24.086 
(epoch: 1, iters: 2300, time: 0.470, data: 0.003) G_GAN: 0.988 D_real: 0.020 D_fake: 0.050 G: 26.331 NCE: 25.342 
(epoch: 1, iters: 2400, time: 0.470, data: 0.002) G_GAN: 1.017 D_real: 0.034 D_fake: 0.029 G: 20.236 NCE: 19.218 
(epoch: 1, iters: 2500, time: 0.470, data: 0.002) G_GAN: 0.963 D_real: 0.016 D_fake: 0.042 G: 23.572 NCE: 22.609 
(epoch: 1, iters: 2600, time: 0.470, data: 0.002) G_GAN: 0.895 D_real: 0.148 D_fake: 0.043 G: 25.121 NCE: 24.226 
(epoch: 1, iters: 2700, time: 0.470, data: 0.002) G_GAN: 0.965 D_real: 0.026 D_fake: 0.059 G: 21.953 NCE: 20.989 
(epoch: 1, iters: 2800, time: 0.470, data: 0.002) G_GAN: 0.526 D_real: 0.087 D_fake: 0.052 G: 23.447 NCE: 22.921 
(epoch: 1, iters: 2900, time: 0.470, data: 0.002) G_GAN: 1.186 D_real: 0.009 D_fake: 0.006 G: 17.806 NCE: 16.620 
(epoch: 1, iters: 3000, time: 0.470, data: 0.002) G_GAN: 0.981 D_real: 0.010 D_fake: 0.013 G: 21.408 NCE: 20.428 
